cod_cli;razao;endereco;uf;cidade;bairro;cep;telefone;cnpj;insc;canal;hierarquia
5994918;A K Albarello Secundino;R Travessa Brilhante 1167, E;MT;Arenapolis;Primavera;78420-000;1;3,36E+13;137665270;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5994950;A P Da Silva & Cia Ltda;Av Honorato Pedroso De Barros 343;MT;Acorizal;Centro;78480-000;1;1,85E+13;135096987;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5994953;Eli Rodrigues Aguiar;Distrito Uniao Do Norte SN;MT;Peixoto De Azevedo;Zona Rural;78530-000;1;3,19E+13;137426828;5534716;L6 BRNC BK CO Agil Trd e Dms
5995007;A C P S Lopes EIRELI;Tv Curitiba 14;MT;Aripuana;Centro;78325-000;1;1,71E+13;134686853;5534707;L6 BRNC BK CO Agil AS 5
5995008;Ana Lucia Vital;Av Joao Paulo Ii 886, Qd64 Lt 1;MT;Itanhanga;Centro;78579-000;1;3,21E+13;137453990;5534716;L6 BRNC BK CO Agil Trd e Dms
5995019;Drogaria Brasil EIRELI;R Dos Girassois 838;MT;Ipiranga Do Norte;Centro;78578-000;1;1,86E+13;135110963;5534711;L6 BRNC BK CO Agil Far C
5995022;Jose Augusto Ferreira;R Tamarindo Res J C SN, Qd 13 Lt 2;MT;Varzea Grande;Novo Mundo;78149-530;1;3,28E+12;131899384;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995030;Elineide Priscila Gamboa Figueiredo;R Do Posto De Saude 0;MT;Peixoto De Azevedo;Distrito De Uniao Do Norte;78530-000;1;3,08E+13;137284438;5534716;L6 BRNC BK CO Agil Trd e Dms
5995031;Ferreirao Com Alimentos EIRELI;R Curitiba 1230;MT;Guaranta Do Norte;Jardim Vitoria;78520-000;1;2,99E+13;137150830;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5995033;Orlando Francisco Da Silva;Av Vitoria SN, Qd 51 Lt 1;MT;Ipiranga Do Norte;Centro;78578-000;1;2,04E+13;137414897;5534716;L6 BRNC BK CO Agil Trd e Dms
5995036;S N Da S Stefanello Comercio;Av Maravilha 783, N;MT;Feliz Natal;Centro;78885-000;1;3,13E+13;137336047;5534716;L6 BRNC BK CO Agil Trd e Dms
5995042;S Martins Neto Comercio;R Bento Goncalves 254, Frente;MT;Peixoto De Azevedo;Santa Izabel;78530-000;1;8,68E+13;131522248;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995047;Judite Magalhaes Dos Santos;Av Rotary Internaciona 1812, Terreo;MT;Peixoto De Azevedo;Aeroporto;78530-000;1;2,70E+13;136696023;5534716;L6 BRNC BK CO Agil Trd e Dms
5995049;Lima Vilhena Ltda;Av Rotary Internacional 7;MT;Peixoto De Azevedo;Setor Industrial;78530-000;1;2,81E+13;136897363;5534716;L6 BRNC BK CO Agil Trd e Dms
5995051;Tatielly Da Silva A Ferrari EIRELI;Av Ayrton Senna SN;MT;Confresa;Centro;78652-000;1;2,99E+13;137195842;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5995052;Fabio Henrique Farias Oliveira;Av Lions Internacional 288, Cj 2;MT;Peixoto De Azevedo;Centro Novo;78530-000;1;3,17E+13;137398352;5534716;L6 BRNC BK CO Agil Trd e Dms
5995055;Andre Zardo Fim;Av Interpeninsular 1301;MT;Matupa;Zh;78525-000;1;2,95E+13;137105584;5534716;L6 BRNC BK CO Agil Trd e Dms
5995340;Conveniencias Garra Prime EIRELI;Av Filinto Muller 1717, A;MT;Varzea Grande;CentroSul;78110-056;1;3,22E+13;137517203;5534708;L6 BRNC BK CO Agil Trd e Cnv
5995353;Centro Sul Com G Alimenticios Ltda;Av Pres Arthur Bern 501, Qd12 Lt 13;MT;Varzea Grande;CentroSul;78125-100;1;3,13E+13;137369956;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
5995989;Doce Vida Comercio Sobremesas Ltda;Av Mal Candido Rondon 398, St L A;MT;Colider;Centro;78500-000;1;3,33E+13;137625138;5534716;L6 BRNC BK CO Agil Trd e Dms
5999337;Elieth De Castro Veloso;R Trigesima Sexta 881;PA;Itaituba;Piracana;68180-560;1;2,87E+13;155783270;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5999349;A F Teixeira Itadmik;R Milton Dos Reis 578, Letra N;MT;Feliz Natal;Centro;78885-000;1;2,88E+13;137017820;5534712;L6 BRNC BK CO Agil Far B
5999355;Maysa Alves Barone Cambauva;R Couto Magalhaes 735;MT;Barra Do Garcas;Setor Sul II;78600-000;1;3,02E+13;137238622;5534716;L6 BRNC BK CO Agil Trd e Dms
5999374;Angeluci De Almeida;R Dr Sebastiao Paulo Da S 573, Sl 3;MT;Aripuana;Centro;78325-000;1;3,20E+13;137447671;5534708;L6 BRNC BK CO Agil Trd e Cnv
5999952;Anderson Pereira Vaz Delavi;R Santana 886;MT;Sinop;Jardim Paulista;78556-854;1;3,35E+13;137645260;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
5999976;Edinaldo Barbosa De Carvalho;Tpj Tv Segunda SN;PA;Itaituba;Centro;68189-000;1;3,29E+13;156351811;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6000548;Conveniencias Garra Prime EIRELI;Av Alzira Santana 1033, A;MT;Varzea Grande;CentroSul;78135-626;1;3,22E+13;137527896;5534708;L6 BRNC BK CO Agil Trd e Cnv
6000563;Aylton Rodrigues Neto EIRELI;Av Manoel Jose De Arru 3100, Terreo;MT;Cuiaba;Jardim Europa;78065-900;1;3,30E+13;137589590;5534716;L6 BRNC BK CO Agil Trd e Dms
6000572;Auto Posto Mirelli Ltda;R Osvaldo Da Silva Correa 257;MT;Cuiaba;Despraiado;78048-005;1;7,65E+12;133136191;5534708;L6 BRNC BK CO Agil Trd e Cnv
6000578;Woney Artur Peaguda;R Vereador Jose De Souza Neves 535;MT;Chapada Dos Guimaraes;Santa Cruz;78195-001;1;2,68E+13;136086616;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6000604;Gabrielly Ribeiro Silva;R Almirante Barroso 382;MT;Varzea Grande;CentroSul;78110-046;1;3,08E+13;137285620;5534708;L6 BRNC BK CO Agil Trd e Cnv
6002219;I P De Oliveira;R Canada 308, Lt 6 Qd23;MT;Juara;Jardim America;78575-000;1;3,26E+13;137523700;5534716;L6 BRNC BK CO Agil Trd e Dms
6002238;Big Farma Medicamentos Ltda;R Barao Do Rio Bra 2645, Qd14 Lt 20;MT;Rondonopolis;Jardim Guanabara;78710-185;1;1,93E+13;135540046;5534711;L6 BRNC BK CO Agil Far C
6002372;Danilo Fungaro EIRELI;Av General Melo 2618, Qd 1 Lt 28;MT;Cuiaba;Campo Velho;78065-290;1;3,37E+13;137678029;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6002408;Farmacia Mendonca EIRELI;Av Andre Antonio Maggi 6474;MT;Sinop;Jardim Das Oliveiras;78552-313;1;3,29E+13;137582161;5534711;L6 BRNC BK CO Agil Far C
6005058;Elias Nestor De Assuncao;Pca Dos Colonizadore 24, ELt1AQd129;MT;Juara;Centro;78575-000;1;3,26E+13;137536054;5534716;L6 BRNC BK CO Agil Trd e Dms
6005059;Manuel Henrique Dos Santos;Pca Dos Trabalhadores 32, N;MT;Juara;Centro;78575-000;1;2,01E+13;135376998;5534716;L6 BRNC BK CO Agil Trd e Dms
6005089;Elisangela P Da Silva;R Dos Jacarandas 111;MT;Nova Ubirata;Centro;78888-000;1;2,52E+13;136389619;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005090;Festl E Festl Ltda;Av Perimetral 130 SN;MT;Paranatinga;Santiago Do Norte;78870-000;1;3,23E+13;137490330;5534716;L6 BRNC BK CO Agil Trd e Dms
6005095;Barreto Com Varejista Bebidas Ltda;Av Tiradentes 4046, S;MT;Lucas Do Rio Verde;Pq Das Americas;78455-000;1;2,12E+13;135862167;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005105;Ramao Constancio Martins Da Rosa;Av Ariosto Da Riva 2139, Lt9Qd2;MT;Alta Floresta;Setor E Centro;78580-000;1;3,26E+13;137518218;5534716;L6 BRNC BK CO Agil Trd e Dms
6005106;Barreto Com Varejista Bebidas Ltda;Av Mato Grosso 2710, Sl 02S;MT;Lucas Do Rio Verde;Jd Das Palmeiras;78455-000;1;2,12E+13;135660556;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005107;Jeferson Leandro Lopes Pedroso;Av Norberto Schwantes 1101, Sl;MT;Terra Nova Do Norte;Centro;78505-000;1;2,90E+13;137034482;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005109;Bruna Martins Mucellini;Av Parana 73, Sl 4S;MT;Lucas Do Rio Verde;Centro;78455-000;1;3,05E+13;137241348;5534716;L6 BRNC BK CO Agil Trd e Dms
6005112;E Teodoro Da Silva Comercio De Gas;Av Chico Mendes SN, Qd13Lt13;MT;Carlinda;Res Porto Belo;78587-000;1;2,85E+13;136991920;5534716;L6 BRNC BK CO Agil Trd e Dms
6005113;Claudiana Cestari;Av Brasil 3, RodMt 130;MT;Paranatinga;Santiago Do Norte;78870-000;1;1,06E+13;133658805;5534716;L6 BRNC BK CO Agil Trd e Dms
6005115;Barreto Com Varejista Bebidas Ltda;Av Vitoria Regia 376, Sl 02W;MT;Lucas Do Rio Verde;Bandeirantes;78455-000;1;2,12E+13;135695066;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005121;Marco Antonio Zanella EIRELI;R Dos Angelins 234, Sl 01;MT;Sorriso;Dist Boa Esperanca Do Norte;78896-000;1;2,39E+13;136125859;5534716;L6 BRNC BK CO Agil Trd e Dms
6005624;Rafale Conveniencia Ltda;Av Das Arapongas 594, Sl C;MT;Nova Mutum;Jd Das Orquideas;78450-000;1;3,35E+13;137662351;5534708;L6 BRNC BK CO Agil Trd e Cnv
6005719;Vs Supermercado EIRELI;R Alzira Alves De Brito 40;MT;Rondonopolis;Jardim Hd;78714-104;1;1,19E+13;137514131;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005720;Bg Supermercado Ltda;R Luzilandia SN, Qd39 Lt10;MT;Varzea Grande;Santa Isabel;78150-748;1;3,37E+13;137679645;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6005741;Elivania Cordeiro Dos Santos;Av Brasil 1, Qd 20;MT;Varzea Grande;Cristo Rei;78117-030;1;3,36E+13;137665091;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6005752;Fabricia Lohana Andrade Centurion;Av Carlos Hugueney 787, Cs;MT;Alto Araguaia;Centro;78780-000;1;3,20E+13;137444001;5534716;L6 BRNC BK CO Agil Trd e Dms
6005767;Drogaria Coroados Ltda;R Primeiro De Janeiro 3;MT;Alta Floresta;Setor Norte;78580-000;1;1,43E+12;130248762;5534712;L6 BRNC BK CO Agil Far B
6006053;Supermercado Ferreira Lopes EIRELI;Av Dois De Dezembro 448;MT;Aripuana;Centro;78325-001;1;3,23E+13;13.748.256-6;5534707;L6 BRNC BK CO Agil AS 5
6008421;R Cambruzzi;Av Mato Grosso 169, E;MT;Lucas Do Rio Verde;Centro;78455-001;1;1,99E+13;135401240;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6008422;Barreto Com Varejista Bebidas Ltda;Av Goias 2272, S;MT;Lucas Do Rio Verde;Veneza;78455-001;1;2,12E+13;135660521;5534708;L6 BRNC BK CO Agil Trd e Cnv
6009018;Caio Leonardo De Souza Santos;R Beija Flor 1325, Qd381Lt10;MT;Campo Novo Do Parecis;Jardim Das Palmeiras;78360-000;1;3,26E+13;137535570;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009033;Vaneiza De Oliveira Ferreira;Av Pintado 2250, Qd176Lt18;MT;Sapezal;Loteamento Cidezal II;78365-000;1;2,93E+13;137074778;5534716;L6 BRNC BK CO Agil Trd e Dms
6009037;Scheffer E Cia Ltda;Av Antonio Andre M 1119, Sl 01 E 02;MT;Sapezal;Loteamento Cidezal I;78365-000;1;2,94E+13;137088086;5534708;L6 BRNC BK CO Agil Trd e Cnv
6009041;E Ferreira Batista;R Jose De Alencar 4051, Qd42Lt 4;MT;Lucas Do Rio Verde;Parque Das Americas;78455-000;1;3,01E+13;137173725;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009054;Ouro V Superm M Construcao EIRELI;Av Uirapuru 118;MT;Nova Lacerda;Centro;78243-000;1;2,14E+13;135673950;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6009062;A Z Da Silva EIRELI;Av Do Pintado 3177, Qd50JLt 2;MT;Sapezal;Loteamento Jardim Sapezal;78365-000;1;3,30E+13;137579721;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009071;Aline Silva Dias;R Projetada 3310, 3Qd50Lt18;MT;Sapezal;Loteamento Jardim Sapezal;78365-000;1;2,40E+13;136092454;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6009251;Luiz Alberto De Azevedo EIRELI;R Goias Res A Canelas 1, Qd35;MT;Varzea Grande;Canelas;78135-390;1;3,38E+13;137696604;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6010227;Droga Bem Prods Farmaceuticos Ltda;R Trigesima Terceira 3;PA;Itaituba;Nova Itaituba;68180-530;1;1,07E+13;152836322;5534711;L6 BRNC BK CO Agil Far C
6011325;Amelia Pereira Cunha;Tv Horizonte SN;PA;Trairao;Jardim Amadeus;68198-000;1;1,68E+13;153833157;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011334;Sherlon Renato Silva Da Cunha;Rod Br 163 1, Km 1165;PA;Novo Progresso;Riozinho Das Arraias;68193-000;1;3,38E+13;156475910;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011335;J C S Nogueira EIRELI;Av Rotary Internacional 9, Salao 2;MT;Peixoto De Azevedo;Setor Industrial;78530-000;1;3,35E+13;137677146;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011343;Larissa Xavier Reis;Av Brasil 707;MT;Peixoto De Azevedo;Centro;78530-000;1;2,50E+13;137682441;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6011352;Mara Marlize Mergener;R Sao Paulo 1280;MT;Nova Ubirata;Centro;78888-000;1;3,09E+13;137295227;5534716;L6 BRNC BK CO Agil Trd e Dms
6012045;Leonardo De Almeida Lourenco;Av Dom Bosco 605, Anexo3A;MT;Cuiaba;Dom Aquino;78015-180;1;3,27E+13;137553617;5534716;L6 BRNC BK CO Agil Trd e Dms
6012072;Clever Freire Supermercados EIRELI;Av Joaquim Louzada 13, Qd8 Lt13;MT;Cuiaba;Novo Colorado;78042-515;1;3,26E+13;137592302;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6012949;J M De Andrade;Av Dez Janeiro SN;MT;Aripuana;Onselvan;78325-001;1;3,31E+13;137597924;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6012980;Grespam Ferreira Mercd Acougue Ltda;R Dos Estudantes 283;MT;Carlinda;Centro;78587-001;1;3,32E+13;137610360;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6013507;Waner Leoben S Ferreira Dos Santos;Av Sao Joao 158;MT;Caceres;Cavalhada;78200-000;1;3,09E+13;137293275;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6013517;Churrascaria Brasil EIRELI;R Da Piaba 80, SW Qd 3;MT;Sapezal;Loteamento Cidezal I;78365-000;1;3,38E+13;137687010;5534716;L6 BRNC BK CO Agil Trd e Dms
6013529;Paulo Cezar Veloso De Brito EIRELI;Av Talhamares 330;MT;Caceres;Vila Mariana;78200-000;1;7,77E+12;134096690;5534716;L6 BRNC BK CO Agil Trd e Dms
6014766;Domingas Alves Da Silva;R Sorriso SN;MT;Paranatinga;Santiago Do Norte;78870-000;1;3,18E+13;137409931;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6014772;Marcelo Elias Bonafin;Tv Carlos Drummond De A 90, Sl A Cs;MT;Terra Nova Do Norte;Centro;78505-000;1;2,76E+13;136828370;5534716;L6 BRNC BK CO Agil Trd e Dms
6014774;Geni Terezinha Rodrigues Santos;R Primeiro De Junho 132, Anexo Cs;MT;Terra Nova Do Norte;Vista Alegre;78505-000;1;2,50E+13;136353622;5534716;L6 BRNC BK CO Agil Trd e Dms
6014790;Restaurante Bella Trento EIRELI;Rod Tranzamazonica SN, Km 1;PA;Itaituba;Rock In Rio;68191-400;1;3,16E+13;156178605;5534716;L6 BRNC BK CO Agil Trd e Dms
6014801;H D Junior EIRELI;Av Maranhao 31;PA;Itaituba;Bela Vista;68180-410;1;3,40E+13;156506912;5534716;L6 BRNC BK CO Agil Trd e Dms
6014811;Andrade E Martins Ltda;Av Getulio Vargas 90, Lt 7 Qd 94;MT;Nova Ubirata;Centro;78888-000;1;8,61E+12;133317242;5534716;L6 BRNC BK CO Agil Trd e Dms
6016135;Conveniencia Rodobras EIRELI;Rod Br 163 SN, Km 817;MT;Sinop;Alto Da Gloria;78558-970;1;3,35E+13;137656815;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018329;Mercado Reilar EIRELI;R Virgilio Marciano Da Cruz 315;MT;Cuiaba;Novo Terceiro;78028-325;1;2,99E+13;137153074;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018330;Zenilda Vicente Evangelista;R Volmir Taborda Camera 840, E;MT;Campos De Julio;Centro;78307-000;1;3,03E+13;137207484;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018350;Rodrigo Dos Santos Almeida;R Campo Grande 257;MT;Cuiaba;Centronorte;78005-170;1;2,82E+13;136928900;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018355;M Q Moura;Av Egito 65;MT;Cuiaba;Santa Rosa;78040-140;1;1,45E+13;134667123;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018358;D Nascimento Da Silva;Av Rio Arinos 385, Lt198 Q133;MT;Juara;Centro;78575-000;1;3,17E+13;137393300;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018363;Juliana Mariano De Farias;R Clodoaldo Fernandes Pereira 78, W;MT;Comodoro;Cidade Verde;78310-000;1;3,33E+13;13761894;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018364;Carolina Da Silva Rampazo;R Acerola 880, Sl A;MT;Alta Floresta;Setor Ap H;78580-000;1;2,44E+13;136188770;5534708;L6 BRNC BK CO Agil Trd e Cnv
6018368;J Sousa Lira Comercio;R Sao Sebastiao SN;PA;Trairao;Batata;68198-000;1;1,36E+13;153346795;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018371;Jose Jorge Silva EIRELI;R Sao Benedito 212, Qd25Fundos;MT;Cuiaba;Coophamil;78028-000;1;3,33E+13;137714181;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6018412;Caramujo Auto Posto Ltda;Rod Br 174 SN, Km 1;MT;Caceres;Caramujo;78236-000;1;1,50E+13;131149482;5534708;L6 BRNC BK CO Agil Trd e Cnv
6020637;Francisco Afonso Da Silva Tojal;Av Rio Grande Do Sul 1336, Sala 1 E;MT;Lucas Do Rio Verde;Pioneiro;78455-000;1;3,09E+13;137706111;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6020661;Mercado Casanova EIRELI;R Alexandre De Barros 55;MT;Cuiaba;Chacara Dos Pinheiros;78080-030;1;3,35E+13;137646640;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022316;Lindiomar Araujo Da Silva;Av D Pedro I 229;MT;Alta Floresta;Jardim Imperial;78580-000;1;2,03E+13;137531524;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022326;Rodrigues E Aragon Ltda;Av Brasil 1231, Qd4 Lt14;MT;Alta Floresta;Jardim Primavera;78580-000;1;1,51E+13;137650132;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022334;Francisco Gabriel Bueno Braga;R 606 568, Sala;MT;Paranaita;Setor Piscina;78590-000;1;3,39E+13;137710550;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022352;Thifany Islaine Roque;Av Principal Francisco Assis Le 983;MT;Alta Floresta;Jardim Panorama;78580-000;1;3,34E+13;137630859;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022393;E B De Araujo;Av Sao Paulo 854;MT;Sao Jose Dos Quatro Marcos;Centro;78285-000;1;2,94E+13;137101333;5534708;L6 BRNC BK CO Agil Trd e Cnv
6022407;I C Mesnerovicz;R Do Araujo 675, Lt26 Qd14;MT;Alta Floresta;Setor Ri;78580-000;1;2,43E+13;137460481;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022415;R N Nunes;Av Sao Gabriel 266, Lt1 QdJ 10;MT;Alta Floresta;Boa Nova 3;78580-000;1;1,30E+13;134105281;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022416;Maria Aparecida Andreghetto;R Londrina 353, Cs;MT;Marcelandia;Centro;78535-000;1;2,93E+13;137074395;5534716;L6 BRNC BK CO Agil Trd e Dms
6022426;Roberto Roseno Bizerra;R Das Gaivotas 684, Qd 9 Lt 2;MT;Sinop;Jardim Das Nacoes;78556-400;1;3,09E+13;137299990;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022435;Vamera De Oliveira Esteves;Av Juscelino Kubistchek 177;MT;Porto Alegre Do Norte;Porto Alegre Do Norte;78655-000;1;2,09E+13;135537550;5534708;L6 BRNC BK CO Agil Trd e Cnv
6022447;Lindomar Alves Dos Santos;R Cristovao Jesus SN, Lt17 Qd146;MT;Barra Do Garcas;Nova Bara;78600-000;1;2,80E+13;136903444;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6022481;Luzia Cristiane Grandini;Av Colonizador Jose Bianchini 2496;MT;Marcelandia;Area Industrial;78535-000;1;3,36E+13;137655568;5534716;L6 BRNC BK CO Agil Trd e Dms
6022533;Fenix Comercio De Alimentos Ltda;R Guaicurus 470;MT;Jaciara;Centro;78820-000;1;1,84E+12;137072708;5534706;L6 BRNC BK CO Agil AS 3 4 Ck
6022543;Churrascaria Cambalacho Ltda;R Carlos Chagas SN, Qd4 Lt1;MT;Alta Floresta;Lot Das Oitises;78580-000;1;3,37E+13;130923443;5534716;L6 BRNC BK CO Agil Trd e Dms
6023528;Evelin Zanco Machado;Av Brasilia 143, S Qd11Lt15;MT;Campos De Julio;Centro;78307-000;1;2,83E+13;136943748;5534716;L6 BRNC BK CO Agil Trd e Dms
6023530;Gabriel Cazarotto Rodrigues;Av Rio Arinos 1165, S;MT;Juara;Centro;78575-000;1;2,74E+13;136783910;5534716;L6 BRNC BK CO Agil Trd e Dms
6023540;Valdenir Boaventura Crispim;R Minas Gerais 579;MT;Sao Jose Dos Quatro Marcos;Jardim Popular;78285-000;1;2,70E+13;136692940;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6023542;Gilson Antonio Dos Santos;R Paschoal Moreira Cabral 352, Casa;MT;Mirassol D Oeste;Residencial Alto Da Boa Vista;78280-000;1;2,49E+13;136323790;5534716;L6 BRNC BK CO Agil Trd e Dms
6023556;M Antonio Da Silva Mercado;R Rolin Moura 52;MT;Mirassol D Oeste;Alto Da Boa Vista;78280-000;1;2,95E+13;137118155;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6023559;Farley Jean De Souza Custodio;Av Jornalista Alves De Oliveira 46;MT;Cuiaba;Cidade Alta;78030-445;1;2,84E+13;137025874;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6023568;Zilvanilson Alves Maia;Av Bandeirantes SN, Cs;MT;Indiavai;Vila Mariana;78295-000;1;3,25E+13;137504217;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6023574;Vanessa Do Prado Alves;Av Prf Joao Gomes Monteiro Sobr 131;MT;Cuiaba;Lixeira;78008-800;1;1,74E+13;137609248;5534708;L6 BRNC BK CO Agil Trd e Cnv
6023591;Evaldo Rodrigues Da Cruz;R Americo Chiqueto 715;MT;Mirassol D Oeste;Parque Morumbi I;78280-000;1;2,25E+13;137722370;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6023592;Maria Regina De Farias EIRELI;R Sao Luis 199, Qd4 Lt 16;MT;Cuiaba;Lixeira;78008-515;1;3,27E+13;137575491;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6024558;Nubia Produtos Para Festa EIRELI;R Dr Bevilaqua 2257;MT;Varzea Grande;Cristo Rei;78118-085;1;3,27E+13;137548540;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6024638;G Rodrigues Dos Santos;Av Sergipe 937;MT;Sao Jose Dos Quatro Marcos;Centro;78285-000;1;8,70E+12;133344371;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6024643;Nubia Produtos Para Festa EIRELI;Av Brasil 115;MT;Cuiaba;Morada Da Serra;78055-508;1;3,27E+13;137649894;5534710;L6 BRNC BK CO Agil Atc
6024651;A G Tormes & Cia Ltda;Av Das Acacias 1320, W;MT;Lucas Do Rio Verde;Bandeirantes;78455-000;1;3,33E+13;137621370;5534716;L6 BRNC BK CO Agil Trd e Dms
6026771;Lenice De Andrade Fidelis;Av Herminio Ometto 5;MT;Matupa;Jardim Das Flores;78525-000;1;2,66E+13;136595910;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6026776;Vagno Gloria Barros;Av Principal 21, Cs 1;MT;Sao Jose Do Xingu;Centro;78663-970;1;1,71E+13;134689445;5534708;L6 BRNC BK CO Agil Trd e Cnv
6027669;Gislaine Cristina Faustina Da Silva;Av Comendador Jose Pedro Dia 690, E;MT;Tabapora;Centro;78563-000;1;5,74E+12;132220300;5534708;L6 BRNC BK CO Agil Trd e Cnv
6027699;F Da S Moreira;Av Santo Afonso 51;MT;Confresa;Vila;78652-000;1;3,39E+13;137708696;5534716;L6 BRNC BK CO Agil Trd e Dms
6028175;Fabiano Rodrigues De Oliveira;R Benedito Camargo 436;MT;Cuiaba;Jardim Leblon;78060-094;1;2,60E+13;137685874;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028233;Rede Vip Conveniencia Ltda;Av Republica Do Libano 30;MT;Cuiaba;Alvorada;78048-200;1;3,16E+13;137396902;5534708;L6 BRNC BK CO Agil Trd e Cnv
6028250;Patricia Alves Da Cruz De Castro;R Maria A Da Silva SN, Lt1 Sl1;MT;Cuiaba;Ribeirao Do Lipa;78048-170;1;2,55E+12;131994271;5534708;L6 BRNC BK CO Agil Trd e Cnv
6028293;Neves Comercio De Alimentos Ltda;R 1 1213;MT;Agua Boa;Cristalino;78635-000;1;2,40E+13;137227760;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028296;Pedro J Rodrigues Neto;Av Carazinho 463, Lt 6 Qd45;MT;Nova Xavantina;Novo Horizonte;78690-000;1;1,78E+13;134788664;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028355;Jonas Mota Da Silva;R Primeira 157;PA;Itaituba;Campo Verde;68191-400;1;2,41E+13;155144383;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028356;Rio Branco Com Prods Aliment EIRELI;R Industrial 262;MT;Confresa;Vila Nova;78652-000;1;3,24E+13;137496265;5534710;L6 BRNC BK CO Agil Atc
6028383;E Da Silva Mares Carlos;Etr Eretama SN;MT;Nova Bandeirantes;Zona Rural;78565-000;1;2,84E+13;136971083;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028403;Oseias Coutinho Fonseca;Av Brasil 1;MT;Apiacas;Uniao;78595-000;1;3,36E+13;137666462;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
6028413;Mercearia Cristal Ltda;R Irani SN, Qd 79 Lt 2;MT;Nova Bandeirantes;Loteamento Unio;78565-000;1;1,92E+13;135216265;5534705;L6 BRNC BK CO Agil AS 1 2 Ck
